label	text_a
2	Feature  extraction  from  the  hermitian  manifold  for  brain  computer  interfaces.  Riemannian  geometry-based  methods  have  shown  to  be  effective  in  many  sorts  of  Brain-Computer  Interface  (BCI)  applications,  but  are  only  capable  of  measuring  the  power  of  the  measured  signal.  This  paper  proposes  a  set  of  novel  features  derived  via  the  Hilbert  transform  and  applies  them  to  the  generalized  Riemannian  manifold,  the  Hermitian  manifold,  to  see  whether  the  classification  accuracy  benefits  from  this  treatment.  To  validate  these  features,  we  benchmark  them  with  the  Mother  of  All  BCI  Benchmarks  framework,  a  recently  introduced  tool  to  make  BCI  methods  research  more  reproducible.  The  results  indicate  that  in  some  settings  the  analytic  covariance  matrix  can  improve  BCI  performance.
2	To  what  extent  can  retinal  prostheses  restore  vision.  After  a  general  consideration  of  the  various  approaches  to  electrical  stimulation  of  the  retina,  a  thorough  in  vitro  investigation  of  retinal  responses  to  voltage-controlled  stimuli  is  discussed  within  the  context  of  the  Alpha  IMS  subretinal  implant  (Retina  Implant  AG,  Reutlingen,  Germany).  This  is  supplemented  by  a  clinical  trial  interim  report  describing  results  obtained  in  29  patients  blind  from  retinitis  pigmentosa  who  have  received  the  Alpha  IMS  implant.  It  is  concluded  that  the  surgical  procedure  is  safe  and  blind  patients  can  benefit  in  visual  tasks  of  daily  life  with  this  device  that  has  meanwhile  received  approval  for  commercial  use  in  Europe.
2	The  effect  of  focused  ultrasonic  stimulation  on  the  activity  of  hippocampal  neurons  in  multi  channel  electrode.  Many  experiments  investigated  the  neuro  modulatory  effects  of  ultrasonic  stimulation,  yet  there  are  few  researches  that  investigate  which  parameters  are  needed  to  change  activity  of  excitable  cells.  In  this  study,  changes  in  neural  network  activities  were  recorded  during  ultrasonic  stimulation  with  various  parameters  using  a  multi-electrode  array  (MEA).  This  study  concludes,  ultrasonic  stimulation  with  intensity  of  16.14  mW/cm2  induces  change  to  the  neuronal  network  activity.  However,  the  timing  of  neuronal  activity  and  stimulus  was  not  synchronized.  The  mechanical  stimuli  may  not  have  a  direct  effect  on  neuronal  activities  but  somehow  help  neuronal  cells  to  be  in  a  more  excitable  state,  although  further  study  is  necessary.
2	Steady  state  visual  evoked  potential  based  classification  system  for  detecting  migraine  seizures.  The  recurrent  migraine  attacks  between  interictal  phenomenon  is  triggered  by  the  migraineurs'  brain  lacking  for  habituation,  due  to  the  stimulations  from  the  outside  world  that  increase  the  excitability  of  brain  activity,  which  have  been  considered  as  the  possible  reasons  for  migraine  seizure.  The  variation  of  habituation  level  within  the  migraine  cycle  is  proposed  to  be  a  critical  symptom  to  describe  the  physiological  states  of  migraine  headache.  This  study  proposed  Steady-State  Visual  Evoked  Potentials  (SSVEP)  examination  to  utilize  habituation  for  classifying  the  different  physiologic  states  of  migraine  cycle,  and  implement  a  classification  system  to  determine  different  migraine  states.  The  developed  system  may  be  extended  to  detect  migraine  seizure,  and  provide  an  opportunity  to  a  clinically  individual-based  headache  monitoring  program,  aiming  for  early  migraine  detection.
2	Analysis  of  phase  coding  ssvep  based  on  canonical  correlation  analysis  cca.  Steady-state  visual  evoked  potential  (SSVEP)  has  been  widely  applied  in  brain  computer  interface  (BCI)  systems.  The  amplitude  and  phase  features  of  SSVEP  were  commonly  extracted  by  Fourier  analysis  method  from  single-channel  EEG  data.  In  the  multichannel  case,  canonical  correlation  analysis  (CCA)  has  been  utilized  for  the  analysis  of  frequency  coding  SSVEP.  This  paper  presents  the  analysis  of  phase  coding  SSVEP  using  CCA.  The  phase  coding  scheme  consists  of  six  targets  flickering  at  10Hz,  with  a  60°  phase  difference  between  any  two  sequential  targets.  For  each  target,  20  trials  of  8s  EEG  signal  were  acquired.  Using  CCA,  we  achieve  channel  selection  and  extraction  of  phase  features;  a  classification  accuracy  of  above  80%  is  obtained,  with  the  length  of  the  time  window  up  to  4s.  The  results  demonstrate  that  phase  coding  SSVEP  analysis  based  on  CCA  is  feasible.
2	Quicktumornet  fast  automatic  multi  class  segmentation  of  brain  tumors.  Non-invasive  techniques  such  as  magnetic  resonance  imaging  (MRI)  are  widely  employed  in  brain  tumor  diagnostics.  However,  manual  segmentation  of  brain  tumors  from  3D  MRI  volumes  is  a  time-consuming  task  that  requires  trained  expert  radiologists.  Due  to  the  subjectivity  of  manual  segmentation,  there  is  low  inter-rater  reliability  which  can  result  in  diagnostic  discrepancies.  As  the  success  of  many  brain  tumor  treatments  depends  on  early  intervention,  early  detection  is  paramount.  In  this  context,  a  fully  automated  segmentation  method  for  brain  tumor  segmentation  is  necessary  as  an  efficient  and  reliable  method  for  brain  tumor  detection  and  quantification.  In  this  study,  we  propose  an  end-to-end  approach  for  brain  tumor  segmentation,  capitalizing  on  a  modified  version  of  QuickNAT,  a  brain  tissue  type  segmentation  deep  convolutional  neural  network  (CNN).  Our  method  was  evaluated  on  a  data  set  of  233  patient's  T1  weighted  images  containing  three  tumor  type  classes  annotated  (meningioma,  glioma,  and  pituitary).  Our  model,  QuickTumorNet,  demonstrated  fast,  reliable,  and  accurate  brain  tumor  segmentation  that  can  be  utilized  to  assist  clinicians  in  diagnosis  and  treatment.
2	Occlusion  culling  in  alan  wake.  The  combination  of  large  outdoor  environments  and  dynamic,  shadow  casting  light  sources  posed  a  rendering  performance  challenge  Remedy  had  to  tackle  during  the  production  of  Alan  Wake.
2	Seeing  around  corners  with  a  mobile  phone  synthetic  aperture  audio  imaging.  Seeing  around  corners,  in  the  dark,  and  through  smoke  is  difficult  without  specialized  sensors[Velten  et  al.  2012],  and  so  far  impossible  with  a  mobile  phone.  We  use  an  active  audio  system  to  sense  objects  around  occluders.  Current  techniques  perform  passive  localization  of  sound  sources  with  a  microphone  array,  however,  we  demonstrate  that  with  one  microphone  and  one  speaker  pair,  such  as  the  ones  found  in  mobile  phones,  it  is  possible  to  sense  the  specular  reflection  of  silent  objects  such  as  mannequins  around  occluding  objects.  We  demonstrate  this  technique  by  sensing  a  mannequin  occluded  by  a  wall.
2	Perceptually  based  downscaling  of  images.  We  propose  a  perceptually  based  method  for  downscaling  images  that  provides  a  better  apparent  depiction  of  the  input  image.  We  formulate  image  downscaling  as  an  optimization  problem  where  the  difference  between  the  input  and  output  images  is  measured  using  a  widely  adopted  perceptual  image  quality  metric.  The  downscaled  images  retain  perceptually  important  features  and  details,  resulting  in  an  accurate  and  spatio-temporally  consistent  representation  of  the  high  resolution  input.  We  derive  the  solution  of  the  optimization  problem  in  closed-form,  which  leads  to  a  simple,  efficient  and  parallelizable  implementation  with  sums  and  convolutions.  The  algorithm  has  running  times  similar  to  linear  filtering  and  is  orders  of  magnitude  faster  than  the  state-of-the-art  for  image  downscaling.  We  validate  the  effectiveness  of  the  technique  with  extensive  tests  on  many  images,  video,  and  by  performing  a  user  study,  which  indicates  a  clear  preference  for  the  results  of  the  new  algorithm.
2	Haptic  interaction  with  virtual  geometry  on  robotic  touch  surface.  Touch  screens  are  rapidly  penetrating  our  daily  life.  Even  general  users  are  enjoying  various  applications  such  as  drawing  sketches  and  playing  games  with  their  mobile  phones.  In  particular,  the  improvement  of  graphics  capabilities  with  large  display  screens  now  allows  easy  access  at  any  location  to  3D  environments  including  3D  games,  animation,  and  augmented  reality  applications  that  were  formerly  limited  to  desktop  environments.  Touch  screen  devices  have  distinct  features  compared  with  previous  mobile  phones:  the  screen  is  widened  and  the  device  is  mainly  operated  with  touch  input.  As  a  natural  consequence,  users  want  to  be  able  to  feel  the  touched  objects  in  many  cases.  From  the  viewpoint  of  haptics  on  surfaces,  a  variety  of  haptic  rendering/interaction  techniques  have  been  proposed  to  make  interactions  on  surface  richer  and  more  natural.  One  approach  to  lend  applications  tactility  is  to  provide  frictional  feedback  on  touch  surfaces  [Bau  and  Poupyrev  2012;  Kim  et  al.  2013;  Winfield  et  al.  2007].  These  technologies  plausibly  reproduce  finetuned  textures,  such  as  craters  on  the  surface  of  the  Moon  and  the  lines  on  the  palm  of  a  hand.  However,  the  technologies  are  not  suitable  to  reproduce  the  object  surface  with  contours  that  extend  beyond  the  fingertip,  such  as  the  large-scaled  geometry  of  the  Moon  and  the  palm.  To  handle  such  issues,  a  recent  work  proposed  a  lateral  haptic  display  that  can  provide  two-dimensional  force  feedback  slightly  above  the  screen  [Saga  and  Deguchi  2012].  They  exploited  the  phenomenon  that  people  tend  to  have  the  perception  of  touching  3D  objects  if  they  receive  force  feedback  in/against  the  direction  of  movement  on  a  2D  surface.  A  similar  technique  was  applied  to  image-based  haptic  interaction  in  another  recent  work  [Kim  and  Kwon  2013].  This  type  of  feeling  can  be  reproduced  by  considering  one  important  feature  of  haptics:  collocation,  which  is  often  ignored  in  the  context  of  surface  interaction  in  that  interaction  space  is  limited  to  a  2D  surface.  This  is  a  substantially  different  setup  from  that  used  for  conventional  haptic  rendering,  which  generally  collocates  haptic  information  in  the  real  interaction  space.  A  recent  study  dealt  with  this  issue  by  proposing  a  1-dimensional  translational  robot  system  [Sinclair  et  al.  2013].  Their  robotic  touch  display  allows  users  to  explore  virtual  3D  content  such  as  volumetric  medical  images  by  moving  the  display  surface  along  the  z-axis  perpendicular  to  the  display  surface.  This  trial  has  significant  meaning  as  the  first  work  to  take  collocation  into  consideration  in  the  context  of  surface  haptics.  Another  recent  study  addressed  this  issue  by  proposing  a  haptic  stylus  with  a  variable  tip  length.  The  proposed  system  is  designed  to  give  users  the  illusion  that  some  part  of  the  stylus  is  immersed  in  virtual  space,  enabling  the  direct  touch  of  virtual  objects  displayed  on  the  flat  surface  [Withana  et  al.  2010].
